tconst,averageRating,numVotes
tt6051328,6.9,47
tt6051394,3.8,7
tt6051424,3.4,217
tt6051798,3.6,23
tt6051918,5.3,153
tt6052020,4.6,61
tt6052206,3.6,146
tt6052328,1.7,10
tt6052748,6.7,138
tt6053438,7.1,54921
tt6053440,6.7,3934
tt6053472,3.7,2291
tt6053938,6.0,2732
tt6053948,6.9,3503
tt6054058,6.1,3617
tt6054290,7.4,2579
tt6054650,5.8,1088
tt6054710,5.4,503
tt6054846,6.2,3838
tt6054874,6.1,3357
tt6055082,4.0,1171
tt6055450,2.6,449
tt6055754,5.2,57
tt6057032,7.0,2541
tt6057200,3.2,67
tt6057204,6.9,21
tt6057540,8.7,7
tt6057574,7.4,51
tt6057694,4.4,51
tt6058070,6.2,11
tt6058136,4.6,363
tt6058850,4.5,106
tt6058878,6.7,52
tt6059074,6.8,3098
tt6059254,5.6,32
tt6059268,5.3,37
tt6059352,3.5,93
tt6059432,6.0,19
tt6060144,5.4,60
tt6060156,6.8,18354
tt6060190,5.1,41
tt6060208,6.2,142
tt6060444,6.3,4093
tt6060874,6.6,22
tt6060960,6.6,396
tt6060964,7.2,2261
tt6061074,6.4,2258
tt6061364,7.4,261
tt6061558,7.0,296
tt6062422,4.3,14
tt6062606,6.5,313
tt6062774,6.9,16766
tt6063014,5.4,1333
tt6063024,5.8,503
tt6063050,5.8,8736
tt6063090,6.6,13182
tt6063648,5.4,101
tt6063866,5.1,203
tt6064378,6.3,230
tt6064520,4.5,326
tt6064744,5.0,97
tt6065046,5.0,78
tt6065246,3.1,279
tt6065846,7.3,12
tt6066078,7.2,35
tt6066170,7.8,81
tt6066280,4.6,253
tt6066538,6.9,250
tt6066590,4.0,7
tt6066786,7.6,37
tt6066948,6.9,70
tt6066958,4.7,102
tt6067136,4.5,21
tt6067462,6.7,759
tt6067750,8.6,1956
tt6067752,7.5,9926
tt6068406,2.9,188
tt6068554,2.7,407
tt6068730,4.3,12
tt6068756,7.4,56
tt6068788,7.5,47
tt6068960,7.6,5759
tt6068978,4.1,3616
tt6069126,5.9,2166
tt6069162,4.4,1578
tt6069264,5.1,1874
tt6069336,3.8,71
tt6069422,5.7,84
tt6069442,5.5,344
tt6069908,4.6,105
tt6070832,5.9,110
tt6071040,4.6,90
tt6071084,4.7,451
tt6071092,5.1,248
tt6071168,5.8,110
tt6072380,5.0,9
tt6072460,4.2,18
tt6072502,3.9,714
tt6072604,6.7,104
tt6072662,5.4,136
tt6073014,8.1,1298
tt6073544,6.5,12
tt6073576,6.6,20
tt6073960,6.0,96
tt6074024,4.4,466
tt6074070,3.4,158
tt6074202,5.5,504
tt6074446,2.2,45
tt6074478,5.9,37
tt6074486,3.5,166
tt6074542,5.7,28
tt6074820,6.0,314
tt6074834,7.0,548
tt6075718,6.0,1242
tt6075750,3.9,16
tt6075764,5.7,282
tt6076004,4.9,135
tt6076208,4.4,98
tt6076226,5.8,1938
tt6077176,6.3,113
tt6077404,4.2,144
tt6077540,3.2,114
tt6077598,5.8,91
tt6077620,7.4,7
tt6077910,8.6,13
tt6078288,5.2,17
tt6078346,5.8,211
tt6078840,7.1,2665
tt6078842,6.7,600
tt6078866,7.1,2758
tt6079186,6.6,196
tt6079330,6.8,139
tt6079516,6.8,46685
tt6079652,3.6,98
tt6079702,4.7,443
tt6079772,6.1,27491
tt6079832,6.2,212
tt6080228,7.0,17
tt6080382,4.3,56
tt6080460,5.9,66
tt6080504,8.6,90
tt6080746,8.2,403
tt6080914,5.3,836
tt6081670,5.7,5813
tt6082386,3.3,18
tt6082614,5.5,898
tt6082974,6.1,32
tt6083146,3.7,281
tt6083230,7.2,2669
tt6083388,6.3,2251
tt6083534,6.5,584
tt6083648,4.6,6771
tt6083734,7.6,8
tt6084202,7.3,4089
tt6084816,4.7,27
tt6085026,5.7,26
tt6085308,5.6,599
tt6085412,2.9,421
tt6085482,6.7,580
tt6086080,4.0,1424
tt6086094,6.1,53
tt6086432,6.7,15
tt6086690,8.0,7
tt6086714,4.1,210
tt6086718,2.8,180
tt6086876,4.5,61
tt6087058,5.3,297
tt6087226,6.3,9819
tt6087426,5.4,4067
tt6087562,6.4,575
tt6088258,5.6,38
tt6088370,6.4,121
tt6088456,6.5,271
tt6088634,6.1,263
tt6089358,3.8,1050
tt6089700,3.6,2393
tt6089744,3.2,165
tt6090044,2.3,2291
tt6090588,6.2,176
tt6090642,7.8,9
tt6090764,5.6,73
tt6091368,5.0,115
tt6091936,6.4,1009
tt6092606,3.3,48
tt6092902,5.0,7
tt6093428,6.5,71
tt6093618,5.8,1664
tt6094746,5.6,548
tt6094760,6.2,896
tt6094944,6.8,308
tt6095004,6.7,535
tt6095056,6.1,82
tt6095072,6.0,23
tt6095090,4.6,2669
tt6095472,6.4,27868
tt6095486,4.8,251
tt6095616,7.3,4753
tt6095714,5.9,30
tt6095808,4.9,587
tt6095976,6.8,57
tt6095984,7.3,4117
tt6095988,5.2,17
tt6096128,7.2,715
tt6096190,4.7,214
tt6096192,6.8,39
tt6096194,5.2,533
tt6096254,4.7,57
tt6096296,7.8,111
tt6096308,5.2,1159
tt6096414,5.9,46
tt6096500,5.3,742
tt6096528,5.3,234
tt6096542,6.5,120
tt6096562,5.5,303
tt6096852,6.1,87
tt6096884,7.0,1660
tt6096894,5.6,52
tt6096930,8.1,10
tt6096938,5.9,68
tt6096948,6.0,555
tt6096958,1.1,380
tt6097278,5.3,314
tt6097284,6.2,15
tt6097486,4.8,44
tt6097522,4.1,68
tt6097524,6.9,20
tt6097798,6.2,16057
tt6098134,3.4,301
tt6098154,6.8,62
tt6098208,6.9,52
tt6098380,4.2,1223
tt6098464,5.9,42
tt6098486,4.1,329
tt6098500,5.6,5
tt6098518,7.7,7
tt6098526,6.0,14
tt6098734,5.2,59
tt6098788,5.3,9
tt6098794,3.8,514
tt6099304,7.2,12
tt6099400,8.0,39
tt6099416,4.4,237
tt6099438,6.0,88
tt6099466,5.0,32
tt6099554,6.9,126
tt6100286,6.2,338
tt6100336,5.3,91
tt6100508,4.3,35
tt6100898,5.8,97
tt6101060,2.9,25
tt6101284,7.3,24
tt6101516,5.1,80
tt6101602,6.3,3810
tt6101746,8.2,14
tt6101820,6.9,13770
tt6102062,3.8,26
tt6102104,7.2,1521
tt6102318,5.6,112
tt6103292,6.2,158
tt6103318,5.5,203
tt6103702,7.0,719
tt6103962,6.5,190
tt6103980,7.7,16
tt6104058,6.9,2879
tt6104206,5.0,5316
tt6104268,7.4,2289
tt6104322,5.1,41
tt6104768,5.2,63
tt6105098,6.8,236197
tt6105150,3.4,30
tt6105406,7.4,624
tt6105430,6.4,33
tt6105714,6.8,21
tt6105774,3.5,1687
tt6105880,5.8,1631
tt6105888,3.9,10
tt6106526,5.0,227
tt6106980,5.0,190
tt6107102,7.0,116
tt6107412,4.7,262
tt6107516,6.7,432
tt6107548,6.5,36351
tt6107562,6.1,120
tt6107630,5.5,115
tt6107666,5.3,101
tt6107796,5.6,583
tt6108090,7.8,24222
tt6108178,6.6,29989
tt6108486,5.1,76
tt6108558,8.0,68
tt6108684,5.7,6
tt6108968,6.6,13
tt6109080,6.2,307
tt6109124,6.6,2077
tt6109502,6.6,900
tt6109874,5.4,697
tt6111144,6.4,109
tt6111574,5.7,71522
tt6111634,7.3,70
tt6111842,4.2,13
tt6112524,4.0,1773
tt6112836,7.1,85
tt6112922,6.0,49
tt6113122,4.7,2454
tt6113488,6.2,8915
tt6113798,7.0,54
tt6115768,4.1,14
tt6116568,4.9,304
tt6116766,3.7,23
tt6116856,7.0,25379
tt6117158,6.8,142
tt6117492,5.6,230
tt6117702,3.4,3396
tt6117824,5.2,575
tt6118034,5.4,33
tt6118134,5.2,45
tt6118258,6.8,363
tt6118340,4.3,5069
tt6118732,6.1,244
tt6118762,7.6,7
tt6119210,3.6,105
tt6119504,5.1,6307
tt6119856,6.4,9496
tt6119900,5.6,40
tt6119906,4.3,72
tt6120312,8.9,11
tt6120354,2.2,138
tt6120496,6.7,15
tt6121428,6.6,953
tt6121444,6.5,3485
tt6121536,5.3,26
tt6121564,6.3,371
tt6121592,6.0,56
tt6122306,6.2,229
tt6122540,7.0,256
tt6125438,4.0,106
tt6125690,6.7,2157
tt6125916,6.5,7
tt6126196,5.3,178
tt6126244,6.8,13
tt6126442,5.8,13
tt6126492,3.7,1423
tt6126506,4.1,236
tt6126550,5.6,53
tt6126686,7.1,18
tt6127004,5.3,22241
tt6128192,6.0,23
tt6128244,7.6,11
tt6128292,5.7,683
tt6128708,8.4,20
tt6128738,5.8,22
tt6128782,7.3,576
tt6128848,6.4,152
tt6129128,6.3,238
tt6129302,7.6,8652
tt6129730,6.7,608
tt6129904,5.9,257
tt6130118,2.7,175
tt6130310,6.3,834
tt6130862,6.0,26
tt6131088,7.7,7
tt6131208,6.5,457
tt6131232,3.2,113
tt6131386,3.1,385
tt6131414,6.3,815
tt6131450,5.4,3162
tt6131562,5.2,109
tt6131712,4.8,1639
tt6132250,6.4,1132
tt6133130,7.0,25927
tt6133146,6.5,126
tt6133412,5.4,84
tt6133466,5.2,62500
tt6133482,2.4,60
tt6133484,7.1,42
tt6133524,4.5,173
tt6133700,6.6,17
tt6133764,6.9,189
tt6133806,6.5,1287
tt6134000,6.6,902
tt6134274,4.7,4638
tt6135036,7.5,891
tt6135042,6.6,784
tt6135054,6.1,91
tt6135094,6.5,71
tt6135348,7.4,15136
tt6135402,7.9,50
tt6135410,6.6,107
tt6135416,6.2,10
tt6135420,6.3,9
tt6135828,6.1,36
tt6135920,5.9,106
tt6136188,5.1,347
tt6136616,2.2,438
tt6136778,5.9,2579
tt6137056,3.1,128
tt6137138,4.3,102
tt6137186,3.8,146
tt6137494,4.8,543
tt6137542,9.2,10
tt6137978,8.4,33
tt6138084,8.4,494
tt6138228,5.4,5504
tt6138400,5.2,717
tt6138688,5.2,1385
tt6139414,6.2,9
tt6139626,3.4,386
tt6139732,6.9,256189
tt6139764,8.6,31
tt6139906,6.6,11
tt6140148,4.7,546
tt6140354,5.5,50
tt6140562,5.9,16
tt6140580,5.7,1064
tt6141132,8.4,8
tt6141166,4.4,19
tt6141246,6.6,32343
tt6141334,5.3,1306
tt6141374,7.2,459
tt6141626,7.9,11
tt6141686,3.8,14
tt6141886,4.5,246
tt6142146,5.0,46
tt6142496,5.9,4103
tt6142574,7.0,15
tt6143092,9.1,587
tt6143166,6.9,16
tt6143568,4.6,12558
tt6143782,4.1,1984
tt6143798,4.3,1782
tt6143850,4.6,9153
tt6143928,6.4,17
tt6143982,8.3,72
tt6143998,6.8,139
tt6144092,7.0,300
tt6144256,7.1,22
tt6144410,4.4,44
tt6144536,6.4,1031
tt6144666,5.7,133
tt6144682,2.5,139
tt6144762,5.7,1419
tt6144876,4.2,379
tt6144958,7.9,858
tt6145072,7.4,24
tt6145612,6.1,216
tt6145764,5.5,580
tt6145866,8.1,18
tt6145884,6.3,50
tt6146394,7.5,56
tt6146586,7.4,324444
tt6146590,5.0,1007
tt6146812,4.7,126
tt6147260,6.0,1456
tt6147512,6.4,664
tt6147514,5.6,556
tt6147548,7.4,8
tt6147602,6.7,63
tt6147768,6.5,238
tt6147874,7.1,25
tt6147954,5.8,380
tt6148116,7.5,12
tt6148156,8.3,36641
tt6148766,6.3,269
tt6148782,6.4,366
tt6148804,5.7,21
tt6148864,4.4,92
tt6148882,5.5,319
tt6149120,4.4,406
tt6149154,5.9,10629
tt6149282,4.7,75
tt6149390,6.5,37
tt6149464,4.8,244
tt6149802,5.7,664
tt6149804,6.8,46
tt6149820,5.7,95
tt6149902,7.8,12
tt6149936,4.2,2086
tt6149944,4.4,111
tt6150014,7.5,9
tt6150202,6.3,89
tt6150238,6.3,417
tt6150942,6.2,1111
tt6150962,5.6,231
tt6151048,3.6,182
tt6151110,5.4,28
tt6151224,5.2,277
tt6151714,6.5,1446
tt6151774,4.2,254
tt6151932,6.6,10
tt6151988,5.6,41
tt6152546,6.6,241
tt6152924,6.2,13
tt6153538,6.2,1278
tt6153924,6.3,94
tt6154710,6.2,27
tt6155084,5.5,571
tt6155172,7.7,154124
tt6155194,5.3,2601
tt6155374,5.5,2638
tt6155456,6.0,2345
tt6155600,3.2,189
tt6155650,8.0,7
tt6155958,7.2,85
tt6155960,5.8,205
tt6156136,1.8,184
tt6156138,7.4,2662
tt6156260,5.1,10
tt6156272,7.4,30
tt6156498,5.5,45
tt6156656,2.2,534
tt6157274,4.1,34
tt6157294,6.5,738
tt6157502,6.8,117
tt6157600,4.6,362
tt6157626,6.2,2645
tt6157724,5.9,24
tt6157780,5.7,127
tt6157970,3.9,647
tt6158692,5.0,991
tt6158988,7.2,1003
tt6159026,5.3,237
tt6159152,8.6,6
tt6159156,5.5,186
tt6159268,4.1,1115
tt6159520,6.9,1487
tt6159738,7.6,7
tt6160932,6.5,211
tt6162716,6.1,75
tt6162762,5.6,179
tt6162808,8.1,1676
tt6162892,5.5,569
tt6163094,5.6,246
tt6163142,5.7,451
tt6164014,4.4,1001
tt6164210,6.9,32
tt6164254,7.6,89
tt6164432,4.2,349
tt6164502,7.2,4936
tt6164698,5.6,381
tt6164762,6.4,1704
tt6164854,3.4,343
tt6165342,4.5,255
tt6165466,7.1,335
tt6165468,6.3,10
tt6165792,6.4,1755
tt6165936,5.3,403
tt6166196,7.2,71
tt6166228,8.1,7
tt6166322,8.0,244
tt6166464,8.1,25
tt6166732,6.1,128
tt6166784,7.5,15
tt6166990,7.2,192
tt6167014,7.4,1741
tt6167566,6.0,22
tt6167894,8.0,5940
tt6168418,5.7,18
tt6168914,5.9,358
tt6169612,3.3,136
tt6169694,5.7,9354
tt6169934,3.5,627
tt6170048,6.6,13
tt6170202,6.4,929
tt6170262,3.2,295
tt6170432,3.5,884
tt6170484,5.4,1686
tt6170506,3.6,2896
tt6170682,6.8,48
tt6170804,5.1,1206
tt6170878,4.8,11
tt6170954,6.2,6694
tt6172666,2.4,526
tt6172696,3.4,578
tt6173020,6.5,263
tt6173418,6.2,43
tt6173484,6.5,2076
tt6173644,6.1,611
tt6173712,3.7,437
tt6173990,7.3,13639
tt6174142,3.9,60
tt6174150,4.0,391
tt6174226,4.3,177
tt6174238,2.8,7
tt6174392,4.8,95
tt6175078,6.9,2531
tt6175086,5.4,312
tt6175234,7.1,610
tt6175394,6.5,2884
tt6175402,1.4,109
tt6175486,4.3,3203
tt6175764,6.7,2162
tt6175820,6.9,3148
tt6176122,4.1,28
tt6177442,8.6,41
tt6177452,3.9,95
tt6178388,6.2,107
tt6179276,6.3,101
tt6179330,5.3,30
tt6179746,5.5,5478
tt6180006,6.4,24
tt6180842,6.3,504
tt6182078,4.9,5738
tt6182222,6.3,45
tt6182306,6.3,10
tt6182402,5.9,113
tt6182864,5.7,369
tt6182908,6.6,38612
tt6182954,7.0,1859
tt6183104,4.6,331
tt6183180,6.3,81
tt6183434,5.7,51
tt6183580,6.6,225
tt6183834,6.5,2561
tt6184120,4.2,151
tt6185026,3.3,152
tt6185266,4.4,240
tt6185618,6.0,100
tt6185674,5.6,794
tt6185692,5.3,492
tt6185776,4.2,51
tt6185998,3.8,676
tt6186248,5.0,73
tt6186362,3.9,577
tt6186594,3.5,78
tt6186696,5.3,1080
tt6186910,7.4,5387
tt6186940,5.3,1132
tt6187134,6.2,1256
tt6187474,6.2,12
tt6187620,4.1,361
tt6188002,4.6,806
tt6188222,7.1,30
tt6189022,6.4,94035
tt6189344,7.0,1443
tt6189372,4.1,228
tt6190036,4.9,125
tt6190198,6.3,1117
tt6190348,6.5,1102
tt6190456,6.4,1476
tt6191390,3.7,1032
tt6192604,6.4,8
tt6192716,6.0,25
tt6192896,6.1,11
tt6193302,5.5,29
tt6193340,6.2,13
tt6193408,6.8,13352
tt6193424,6.6,5966
tt6193454,6.1,2841
tt6193466,8.4,8
tt6193470,3.5,288
tt6193572,5.4,598
tt6193812,4.0,162
tt6193992,6.8,34
tt6194520,5.7,891
tt6194530,6.7,2365
tt6194538,4.8,387
tt6194540,5.7,363
tt6194704,5.5,183
tt6194850,6.6,1272
tt6194984,7.5,1221
tt6195076,7.1,8
tt6195094,6.4,30066
tt6195444,6.1,73
tt6195762,4.7,95
tt6195904,5.3,127
tt6196406,6.0,72
tt6196598,6.3,415
tt6196754,6.8,546
tt6196936,6.0,5432
tt6197022,6.3,526
tt6197070,6.1,3264
tt6197400,1.9,316
tt6197404,8.7,12
tt6197484,5.3,1609
tt6197494,5.0,3849
tt6197848,5.8,411
tt6198058,5.2,114
tt6198246,3.8,1071
tt6198412,5.8,88
tt6198946,5.6,18269
tt6199572,4.7,20075
tt6199818,6.1,61
tt6200274,2.1,252
tt6200656,7.2,1234
tt6201302,4.7,201
tt6202264,7.4,13
tt6202690,5.6,89
tt6203180,7.4,11
tt6203302,5.8,1865
tt6203324,5.3,37
tt6203612,6.6,740
tt6203694,6.4,111
tt6203902,8.5,208
tt6203944,6.1,283
tt6203954,4.5,89
tt6203998,3.9,190
tt6204018,7.0,3316
tt6204184,7.2,182
tt6204340,5.4,10020
tt6204392,1.6,9
tt6204484,3.5,12
tt6204830,4.6,196
tt6204848,4.5,56
tt6205538,5.2,60
tt6205658,6.1,826
tt6205872,6.0,18754
tt6205946,6.1,85
tt6205996,2.3,336
tt6206204,7.4,71
tt6206318,7.8,16
tt6206364,5.2,206
tt6206564,7.5,12288
tt6206820,4.0,33
tt6207118,5.4,277
tt6207634,5.8,155
tt6207878,7.2,5468
tt6207956,6.3,894
tt6207962,4.5,187
tt6208032,6.8,1274
tt6208096,5.5,21
tt6208104,6.9,2344
tt6208624,4.2,21
tt6208828,5.9,56
tt6208950,7.5,118
tt6209344,5.5,20
tt6209470,6.1,2166
tt6209540,4.4,45
tt6209672,6.9,83
tt6209960,2.7,95
tt6210064,8.2,29
tt6210082,6.9,19
tt6210456,7.5,40
tt6210560,6.4,8
tt6210806,4.3,37
tt6210808,7.2,1018
tt6210996,5.1,8874
tt6211060,6.4,72
tt6211418,5.0,404
tt6211472,6.6,16
tt6211480,5.4,646
tt6211490,6.9,47
tt6211506,5.2,250
tt6211580,5.1,2256
tt6211748,6.8,44
tt6211920,3.9,192
tt6211976,5.6,8838
tt6212020,3.2,220
tt6212136,5.2,750
tt6212346,5.6,2280
tt6212378,5.7,256
tt6212478,7.0,43769
tt6212496,6.2,3303
tt6212586,7.2,24
tt6212984,8.1,4047
tt6213004,6.5,54
tt6213284,6.9,3671
tt6213362,6.7,2281
tt6213368,3.8,236
tt6213802,5.6,227
tt6213822,6.0,466
tt6213850,5.6,490
tt6213880,6.0,669
tt6213952,6.1,738
tt6214084,7.7,5042
tt6214468,5.3,5104
tt6214476,4.2,178
tt6214734,6.4,445
tt6214928,6.2,61316
tt6215044,2.4,1843
tt6215104,7.4,28
tt6215208,5.0,1839
tt6215210,4.5,42
tt6215352,5.4,286
tt6215368,6.1,561
tt6215428,5.6,62
tt6215438,4.7,87
tt6215446,5.2,615
tt6215590,5.3,174
tt6215712,6.4,1808
tt6215786,6.4,24
tt6217112,5.3,511
tt6217126,8.2,13
tt6217306,6.3,50852
tt6217564,5.1,4317
tt6217608,7.4,18402
tt6217672,6.5,488
tt6217706,5.2,650
tt6217724,5.7,805
tt6217766,4.8,240
tt6217804,3.8,4708
tt6217848,4.0,39
tt6217926,6.4,18029
tt6217958,5.9,54
tt6218010,4.7,6304
tt6218358,6.8,27902
tt6218440,5.0,433
tt6218548,5.6,117
tt6218760,6.4,635
tt6218776,6.4,4219
tt6218814,6.6,17
tt6218996,6.0,155
tt6219314,6.1,2169
tt6219484,5.7,310
tt6219974,5.4,492
tt6220056,4.7,56
tt6220406,4.5,381
tt6220752,5.4,3431
tt6221088,5.2,13
tt6221254,6.1,165
tt6221540,3.5,2679
tt6221660,3.6,60
tt6222118,4.6,6527
tt6222286,3.9,1886
tt6222828,3.6,204
tt6223030,7.5,91
tt6223432,6.0,9
tt6223806,6.8,4742
tt6223976,4.8,27
tt6224010,2.4,185
tt6224426,8.9,10
tt6224502,5.8,3552
tt6224580,4.4,224
tt6224632,5.6,117
tt6224750,4.3,46
tt6225520,7.0,15910
tt6225534,4.3,791
tt6226136,3.1,58
tt6226212,3.6,762
tt6226610,6.3,320
tt6226908,5.0,88
tt6226944,5.8,34
tt6227144,4.9,129
tt6227148,5.9,522
tt6227164,4.4,197
tt6227190,5.5,106
tt6227846,5.6,156
tt6228640,4.5,269
tt6228672,6.7,74
tt6228890,4.1,384
tt6229030,6.2,1058
tt6229100,4.1,225
tt6229252,6.8,3050
tt6229786,6.6,1761
tt6230014,3.8,10
tt6230928,6.4,15
tt6231398,3.9,139
tt6231588,2.6,400
tt6231784,3.9,614
tt6231824,4.9,67
tt6232588,5.8,11
tt6233882,5.9,1550
tt6233942,8.0,20
tt6234016,3.9,378
tt6234666,6.2,226
tt6235154,4.2,58
tt6235396,6.7,76
tt6235414,5.8,178
tt6235532,5.5,18
tt6235644,5.3,192
tt6235650,4.7,444
tt6235850,7.6,21
tt6235906,6.0,97
tt6236198,3.7,178
tt6236554,4.8,246
tt6236662,4.8,149
tt6236738,5.1,55
tt6236780,3.5,205
tt6237128,5.1,95
tt6237168,3.8,129
tt6237224,4.3,888
tt6237268,4.7,3449
tt6237314,4.7,192
tt6237562,4.4,447
tt6237612,6.2,9462
tt6237966,6.8,5934
tt6237984,6.3,557
tt6238084,3.6,433
tt6238528,4.7,264
tt6239022,6.5,57
tt6239298,5.1,8
tt6240014,7.9,77
tt6240976,5.9,101
tt6241270,4.6,720
tt6241390,4.6,179
tt6241678,5.5,323
tt6241768,3.2,363
tt6241872,7.4,7534
tt6241888,4.1,36
tt6242294,5.7,25
tt6243086,4.5,21
tt6243140,5.8,9136
tt6243218,5.3,75
tt6243274,5.9,569
tt6243370,6.5,2139
tt6244266,4.5,90
tt6244666,6.0,25
tt6244730,6.3,398
tt6244898,4.6,70
tt6245274,7.1,294
tt6245308,6.2,17
tt6245540,5.9,27
tt6245644,5.0,148
tt6246006,6.1,14
tt6246322,6.0,47742
tt6246362,5.4,381
tt6246534,7.1,763
tt6247650,3.3,132
tt6247684,8.6,10
tt6247936,6.3,1684
tt6249434,5.7,454
tt6250500,5.7,223
tt6250554,5.3,120
tt6250650,5.0,926
tt6250792,3.1,269
tt6250876,5.0,157
tt6251024,5.8,12746
tt6251100,7.0,15
tt6251390,5.4,980
tt6251472,5.0,171
tt6251666,3.9,337
tt6253214,6.8,748
tt6253276,5.8,25
tt6253370,2.5,142
tt6253942,6.6,237
tt6254732,4.9,28
tt6255042,5.2,40
tt6255230,4.7,5166
tt6255606,8.0,23
tt6255828,5.5,119
tt6256056,5.2,202
tt6256452,6.2,978
tt6256872,6.9,2769
tt6256984,7.1,1880
tt6256998,5.5,49
tt6257174,6.6,21682
tt6257604,7.6,5
tt6258256,4.5,78
tt6258766,5.3,313
tt6259380,6.1,39070
tt6259866,8.0,11
tt6260098,8.7,9
tt6260342,5.2,669
tt6261048,6.7,571
tt6261136,4.9,134
tt6261146,6.1,158
tt6262764,5.4,3437
tt6263490,5.1,2179
tt6263618,6.9,4604
tt6264148,7.5,5999
tt6264182,4.0,1288
tt6264654,7.2,327330
tt6264928,5.6,730
tt6264938,7.4,19326
tt6265212,6.6,93
tt6265532,5.2,46
tt6265536,5.4,513
tt6265620,6.0,131
tt6265828,6.8,70012
tt6265988,5.3,1867
tt6266218,6.3,526
tt6266538,7.2,141110
tt6266772,6.3,8
tt6266984,4.6,1201
tt6266992,5.2,186
tt6267458,3.9,183
tt6267580,3.4,305
tt6267600,5.6,151
tt6267926,4.1,128
tt6268202,6.9,37
tt6268222,6.0,58
tt6268536,6.0,111
tt6268594,2.1,70
tt6268734,5.2,640
tt6268812,6.3,1046
tt6268850,3.2,66
tt6268882,6.3,2771
tt6269060,5.1,123
tt6269308,5.7,66
tt6269368,6.5,26531
tt6269434,6.2,7230
tt6269658,4.7,731
tt6269942,3.9,601
tt6269996,6.2,61
tt6270314,7.6,9
tt6270524,5.6,966
tt6270534,6.5,7209
tt6270596,4.5,1724
tt6270640,5.1,2252
tt6270936,7.7,1788
tt6271110,4.8,206
tt6271432,4.1,3524
tt6271806,4.3,743
tt6271858,6.5,18
tt6272704,7.4,1589
tt6272828,5.6,3902
tt6272854,7.6,17
tt6273736,7.3,1882
tt6273924,5.7,194
tt6273962,3.9,119
tt6274596,2.3,18
tt6274696,6.6,59
tt6274750,7.7,19
tt6275002,4.8,72
tt6275112,5.4,65
tt6275798,5.6,11
tt6275840,6.3,253
tt6277342,3.8,6
tt6277440,6.1,12059
tt6277824,6.7,759
tt6278008,6.8,968
tt6278226,7.6,36
tt6278350,6.6,472
tt6278604,5.2,22
tt6279022,5.0,52
tt6280064,3.1,38
tt6280328,5.3,788
tt6280368,7.4,788
tt6280464,7.4,8
tt6280608,5.2,1146
tt6280802,4.8,141
tt6280858,2.6,392
tt6281230,4.7,257
tt6281242,5.9,2538
tt6281426,7.0,9
tt6281560,8.2,19
tt6281936,5.7,298
tt6282546,6.4,14
tt6282564,4.7,26
tt6283780,5.2,426
tt6283888,8.0,30
tt6283934,7.1,15
tt6284064,7.2,1554
tt6284256,5.7,1477
tt6284414,5.3,281
tt6284474,8.2,753
tt6284476,5.3,6
tt6284564,4.0,1776
tt6285002,3.3,174
tt6285672,5.6,2138
tt6285944,7.3,26582
tt6286078,6.5,44
tt6286160,4.1,53
tt6286630,5.0,450
tt6286662,4.1,145
tt6286668,5.4,355
tt6286796,6.6,2021
tt6286872,6.3,44
tt6287174,8.1,46
tt6287252,3.8,68
tt6287420,5.4,26
tt6288124,6.8,25956
tt6288158,6.4,85
tt6288204,5.8,160
tt6288250,6.8,10142
tt6288586,6.5,7
tt6288650,5.5,865
tt6288694,5.7,12042
tt6289128,6.1,877
tt6289224,6.4,614
tt6289290,7.8,412
tt6289292,4.5,87
tt6289320,8.1,446
tt6289452,2.0,2671
tt6289724,7.0,701
tt6289898,6.6,463
tt6290418,5.4,1733
tt6290584,6.0,1059
tt6290736,5.9,478
tt6290798,6.2,9819
tt6291000,4.1,18
tt6292084,4.5,32
tt6292090,5.0,600
tt6292622,6.6,96
tt6292852,6.7,88354
tt6292996,6.5,1064
tt6293032,5.8,1338
tt6293042,6.4,2924
tt6293422,7.3,701
tt6293516,7.9,4510
tt6293796,5.5,282
tt6294226,4.8,825
tt6294822,7.2,148015
tt6294892,4.8,2088
tt6295110,7.8,20
tt6295112,5.7,81
tt6295122,4.9,54
tt6295898,5.8,1110
tt6296148,7.6,422
tt6296236,6.8,2714
tt6296274,3.6,46
tt6296278,6.9,277
tt6296562,4.7,583
tt6296924,6.3,111
tt6296928,5.4,6
tt6297258,6.1,573
tt6298498,7.2,230
tt6298600,6.7,1436
tt6298634,3.9,99
tt6298908,6.2,81
tt6299040,7.5,13393
tt6299228,6.5,262
tt6299366,5.6,79
tt6300886,5.0,461
tt6301140,2.4,127
tt6301452,5.3,4936
tt6301712,5.3,1013
tt6301784,5.2,809
tt6302006,5.8,397
tt6302050,4.8,545
tt6302160,6.6,7262
tt6302164,5.2,1774
tt6303018,6.8,63
tt6303866,6.4,14148
tt6304046,7.0,31090
tt6304162,7.6,32655
tt6304610,6.9,19
tt6304968,7.0,1873
tt6304978,4.2,25
tt6304994,5.6,70
tt6305236,6.3,376
tt6305342,6.5,79
tt6305892,5.9,45
tt6306064,6.6,55011
tt6306178,7.7,97
tt6311874,8.2,16
tt6312802,5.8,971
tt6312872,6.5,145
tt6312944,6.8,12
tt6313158,6.2,3994
tt6313348,7.0,879
tt6313378,6.3,1267
tt6313452,6.8,9
tt6313734,5.6,51
tt6313896,5.8,65
tt6314294,7.0,124
tt6314382,5.0,47
tt6314472,4.5,32
tt6314766,4.6,269
tt6314906,7.8,58
tt6314998,3.9,103
tt6315010,5.0,78
